sent_id,target,context,split
17,of,"['the', 'prospect', 'arriving', 'at']",test
17,arriving,"['prospect', 'of', 'at', 'the']",test
17,at,"['of', 'arriving', 'the', 'north']",test
17,the,"['arriving', 'at', 'north', 'pacific']",test
17,north,"['at', 'the', 'pacific', 'ocean']",test
17,pacific,"['the', 'north', 'ocean', 'through']",test
17,ocean,"['north', 'pacific', 'through', 'the']",test
17,through,"['pacific', 'ocean', 'the', 'seas']",test
17,the,"['ocean', 'through', 'seas', 'which']",test
17,seas,"['through', 'the', 'which', 'surround']",test
17,which,"['the', 'seas', 'surround', 'the']",test
17,surround,"['seas', 'which', 'the', 'pole']",test
17,the,"['which', 'surround', 'pole', '<PAD>']",test
17,pole,"['surround', 'the', '<PAD>', '<PAD>']",test
18,you,"['<PAD>', '<PAD>', 'may', 'remember']",valid
18,may,"['<PAD>', 'you', 'remember', 'that']",valid
18,remember,"['you', 'may', 'that', 'a']",valid
18,that,"['may', 'remember', 'a', 'history']",valid
18,a,"['remember', 'that', 'history', 'of']",valid
18,history,"['that', 'a', 'of', 'all']",valid
18,of,"['a', 'history', 'all', 'the']",valid
18,all,"['history', 'of', 'the', 'voyages']",valid
18,the,"['of', 'all', 'voyages', 'made']",valid
18,voyages,"['all', 'the', 'made', 'for']",valid
18,made,"['the', 'voyages', 'for', 'purposes']",valid
18,for,"['voyages', 'made', 'purposes', 'of']",valid
18,purposes,"['made', 'for', 'of', 'discovery']",valid
18,of,"['for', 'purposes', 'discovery', 'composed']",valid
18,discovery,"['purposes', 'of', 'composed', 'the']",valid
18,composed,"['of', 'discovery', 'the', 'whole']",valid
18,the,"['discovery', 'composed', 'whole', 'of']",valid
18,whole,"['composed', 'the', 'of', 'our']",valid
18,of,"['the', 'whole', 'our', 'good']",valid
18,our,"['whole', 'of', 'good', 'uncle']",valid
18,good,"['of', 'our', 'uncle', 'thomas’']",valid
18,uncle,"['our', 'good', 'thomas’', 'library']",valid
18,thomas’,"['good', 'uncle', 'library', '<PAD>']",valid
18,library,"['uncle', 'thomas’', '<PAD>', '<PAD>']",valid
19,my,"['<PAD>', '<PAD>', 'education', 'was']",train
19,education,"['<PAD>', 'my', 'was', 'neglected']",train
19,was,"['my', 'education', 'neglected', 'yet']",train
19,neglected,"['education', 'was', 'yet', 'i']",train
19,yet,"['was', 'neglected', 'i', 'was']",train
19,i,"['neglected', 'yet', 'was', 'passionately']",train
19,was,"['yet', 'i', 'passionately', 'fond']",train
19,passionately,"['i', 'was', 'fond', 'of']",train
19,fond,"['was', 'passionately', 'of', 'reading']",train
19,of,"['passionately', 'fond', 'reading', '<PAD>']",train
19,reading,"['fond', 'of', '<PAD>', '<PAD>']",train
20,these,"['<PAD>', '<PAD>', 'volumes', 'were']",train
20,volumes,"['<PAD>', 'these', 'were', 'my']",train
20,were,"['these', 'volumes', 'my', 'study']",train
20,my,"['volumes', 'were', 'study', 'day']",train
20,study,"['were', 'my', 'day', 'and']",train
20,day,"['my', 'study', 'and', 'night']",train
20,and,"['study', 'day', 'night', 'and']",train
20,night,"['day', 'and', 'and', 'my']",train
20,and,"['and', 'night', 'my', 'familiarity']",train
20,my,"['night', 'and', 'familiarity', 'with']",train
20,familiarity,"['and', 'my', 'with', 'them']",train
20,with,"['my', 'familiarity', 'them', 'increased']",train
20,them,"['familiarity', 'with', 'increased', 'that']",train
20,increased,"['with', 'them', 'that', 'regret']",train
20,that,"['them', 'increased', 'regret', 'which']",train
20,regret,"['increased', 'that', 'which', 'i']",train
20,which,"['that', 'regret', 'i', 'had']",train
20,i,"['regret', 'which', 'had', 'felt']",train
20,had,"['which', 'i', 'felt', 'as']",train
20,felt,"['i', 'had', 'as', 'a']",train
20,as,"['had', 'felt', 'a', 'child']",train
20,a,"['felt', 'as', 'child', 'on']",train
20,child,"['as', 'a', 'on', 'learning']",train
20,on,"['a', 'child', 'learning', 'that']",train
20,learning,"['child', 'on', 'that', 'my']",train
20,that,"['on', 'learning', 'my', 'father']",train
20,my,"['learning', 'that', 'father', '’s']",train
20,father,"['that', 'my', '’s', 'dying']",train
20,’s,"['my', 'father', 'dying', 'injunction']",train
20,dying,"['father', '’s', 'injunction', 'had']",train
20,injunction,"['’s', 'dying', 'had', 'forbidden']",train
20,had,"['dying', 'injunction', 'forbidden', 'my']",train
20,forbidden,"['injunction', 'had', 'my', 'uncle']",train
20,my,"['had', 'forbidden', 'uncle', 'to']",train
20,uncle,"['forbidden', 'my', 'to', 'allow']",train
20,to,"['my', 'uncle', 'allow', 'me']",train
20,allow,"['uncle', 'to', 'me', 'to']",train
20,me,"['to', 'allow', 'to', 'embark']",train
20,to,"['allow', 'me', 'embark', 'in']",train
20,embark,"['me', 'to', 'in', 'a']",train
20,in,"['to', 'embark', 'a', 'seafaring']",train
20,a,"['embark', 'in', 'seafaring', 'life']",train
20,seafaring,"['in', 'a', 'life', '<PAD>']",train
20,life,"['a', 'seafaring', '<PAD>', '<PAD>']",train
21,these,"['<PAD>', '<PAD>', 'visions', 'faded']",valid
21,visions,"['<PAD>', 'these', 'faded', 'when']",valid
21,faded,"['these', 'visions', 'when', 'i']",valid
21,when,"['visions', 'faded', 'i', 'perused']",valid
21,i,"['faded', 'when', 'perused', 'for']",valid
21,perused,"['when', 'i', 'for', 'the']",valid
21,for,"['i', 'perused', 'the', 'first']",valid
21,the,"['perused', 'for', 'first', 'time']",valid
21,first,"['for', 'the', 'time', 'those']",valid
21,time,"['the', 'first', 'those', 'poets']",valid
21,those,"['first', 'time', 'poets', 'whose']",valid
21,poets,"['time', 'those', 'whose', 'effusions']",valid
21,whose,"['those', 'poets', 'effusions', 'entranced']",valid
21,effusions,"['poets', 'whose', 'entranced', 'my']",valid
21,entranced,"['whose', 'effusions', 'my', 'soul']",valid
21,my,"['effusions', 'entranced', 'soul', 'and']",valid
21,soul,"['entranced', 'my', 'and', 'lifted']",valid
21,and,"['my', 'soul', 'lifted', 'it']",valid
21,lifted,"['soul', 'and', 'it', 'to']",valid
21,it,"['and', 'lifted', 'to', 'heaven']",valid
21,to,"['lifted', 'it', 'heaven', '<PAD>']",valid
21,heaven,"['it', 'to', '<PAD>', '<PAD>']",valid
22,i,"['<PAD>', '<PAD>', 'also', 'became']",test
22,also,"['<PAD>', 'i', 'became', 'a']",test
22,became,"['i', 'also', 'a', 'poet']",test
22,a,"['also', 'became', 'poet', 'and']",test
22,poet,"['became', 'a', 'and', 'for']",test
22,and,"['a', 'poet', 'for', 'one']",test
22,for,"['poet', 'and', 'one', 'year']",test
22,one,"['and', 'for', 'year', 'lived']",test
22,year,"['for', 'one', 'lived', 'in']",test
22,lived,"['one', 'year', 'in', 'a']",test
22,in,"['year', 'lived', 'a', 'paradise']",test
22,a,"['lived', 'in', 'paradise', 'of']",test
22,paradise,"['in', 'a', 'of', 'my']",test
22,of,"['a', 'paradise', 'my', 'own']",test
22,my,"['paradise', 'of', 'own', 'creation']",test
22,own,"['of', 'my', 'creation', 'i']",test
22,creation,"['my', 'own', 'i', 'imagined']",test
22,i,"['own', 'creation', 'imagined', 'that']",test
22,imagined,"['creation', 'i', 'that', 'i']",test
22,that,"['i', 'imagined', 'i', 'also']",test
22,i,"['imagined', 'that', 'also', 'might']",test
22,also,"['that', 'i', 'might', 'obtain']",test
22,might,"['i', 'also', 'obtain', 'a']",test
22,obtain,"['also', 'might', 'a', 'niche']",test
22,a,"['might', 'obtain', 'niche', 'in']",test
22,niche,"['obtain', 'a', 'in', 'the']",test
22,in,"['a', 'niche', 'the', 'temple']",test
22,the,"['niche', 'in', 'temple', 'where']",test
22,temple,"['in', 'the', 'where', 'the']",test
22,where,"['the', 'temple', 'the', 'names']",test
22,the,"['temple', 'where', 'names', 'of']",test
22,names,"['where', 'the', 'of', 'homer']",test
22,of,"['the', 'names', 'homer', 'and']",test
22,homer,"['names', 'of', 'and', 'shakespeare']",test
22,and,"['of', 'homer', 'shakespeare', 'are']",test
22,shakespeare,"['homer', 'and', 'are', 'consecrated']",test
22,are,"['and', 'shakespeare', 'consecrated', '<PAD>']",test
22,consecrated,"['shakespeare', 'are', '<PAD>', '<PAD>']",test
23,you,"['<PAD>', '<PAD>', 'are', 'well']",test
23,are,"['<PAD>', 'you', 'well', 'acquainted']",test
23,well,"['you', 'are', 'acquainted', 'with']",test
23,acquainted,"['are', 'well', 'with', 'my']",test
23,with,"['well', 'acquainted', 'my', 'failure']",test
23,my,"['acquainted', 'with', 'failure', 'and']",test
23,failure,"['with', 'my', 'and', 'how']",test
23,and,"['my', 'failure', 'how', 'heavily']",test
23,how,"['failure', 'and', 'heavily', 'i']",test
23,heavily,"['and', 'how', 'i', 'bore']",test
23,i,"['how', 'heavily', 'bore', 'the']",test
23,bore,"['heavily', 'i', 'the', 'disappointment']",test
23,the,"['i', 'bore', 'disappointment', '<PAD>']",test
23,disappointment,"['bore', 'the', '<PAD>', '<PAD>']",test
24,but,"['<PAD>', '<PAD>', 'just', 'at']",train
24,just,"['<PAD>', 'but', 'at', 'that']",train
24,at,"['but', 'just', 'that', 'time']",train
24,that,"['just', 'at', 'time', 'i']",train
24,time,"['at', 'that', 'i', 'inherited']",train
24,i,"['that', 'time', 'inherited', 'the']",train
24,inherited,"['time', 'i', 'the', 'fortune']",train
24,the,"['i', 'inherited', 'fortune', 'of']",train
24,fortune,"['inherited', 'the', 'of', 'my']",train
24,of,"['the', 'fortune', 'my', 'cousin']",train
24,my,"['fortune', 'of', 'cousin', 'and']",train
24,cousin,"['of', 'my', 'and', 'my']",train
24,and,"['my', 'cousin', 'my', 'thoughts']",train
24,my,"['cousin', 'and', 'thoughts', 'were']",train
24,thoughts,"['and', 'my', 'were', 'turned']",train
24,were,"['my', 'thoughts', 'turned', 'into']",train
24,turned,"['thoughts', 'were', 'into', 'the']",train
24,into,"['were', 'turned', 'the', 'channel']",train
24,the,"['turned', 'into', 'channel', 'of']",train
24,channel,"['into', 'the', 'of', 'their']",train
24,of,"['the', 'channel', 'their', 'earlier']",train
24,their,"['channel', 'of', 'earlier', 'bent']",train
24,earlier,"['of', 'their', 'bent', '<PAD>']",train
24,bent,"['their', 'earlier', '<PAD>', '<PAD>']",train
25,six,"['<PAD>', '<PAD>', 'years', 'have']",valid
25,years,"['<PAD>', 'six', 'have', 'passed']",valid
25,have,"['six', 'years', 'passed', 'since']",valid
25,passed,"['years', 'have', 'since', 'i']",valid
25,since,"['have', 'passed', 'i', 'resolved']",valid
25,i,"['passed', 'since', 'resolved', 'on']",valid
25,resolved,"['since', 'i', 'on', 'my']",valid
25,on,"['i', 'resolved', 'my', 'present']",valid
25,my,"['resolved', 'on', 'present', 'undertaking']",valid
25,present,"['on', 'my', 'undertaking', '<PAD>']",valid
25,undertaking,"['my', 'present', '<PAD>', '<PAD>']",valid
26,i,"['<PAD>', '<PAD>', 'can', 'even']",train
26,can,"['<PAD>', 'i', 'even', 'now']",train
26,even,"['i', 'can', 'now', 'remember']",train
26,now,"['can', 'even', 'remember', 'the']",train
26,remember,"['even', 'now', 'the', 'hour']",train
26,the,"['now', 'remember', 'hour', 'from']",train
26,hour,"['remember', 'the', 'from', 'which']",train
26,from,"['the', 'hour', 'which', 'i']",train
26,which,"['hour', 'from', 'i', 'dedicated']",train
26,i,"['from', 'which', 'dedicated', 'myself']",train
26,dedicated,"['which', 'i', 'myself', 'to']",train
26,myself,"['i', 'dedicated', 'to', 'this']",train
26,to,"['dedicated', 'myself', 'this', 'great']",train
26,this,"['myself', 'to', 'great', 'enterprise']",train
26,great,"['to', 'this', 'enterprise', '<PAD>']",train
26,enterprise,"['this', 'great', '<PAD>', '<PAD>']",train
27,i,"['<PAD>', '<PAD>', 'commenced', 'by']",train
27,commenced,"['<PAD>', 'i', 'by', 'inuring']",train
27,by,"['i', 'commenced', 'inuring', 'my']",train
27,inuring,"['commenced', 'by', 'my', 'body']",train
27,my,"['by', 'inuring', 'body', 'to']",train
27,body,"['inuring', 'my', 'to', 'hardship']",train
27,to,"['my', 'body', 'hardship', '<PAD>']",train
27,hardship,"['body', 'to', '<PAD>', '<PAD>']",train
28,i,"['<PAD>', '<PAD>', 'accompanied', 'the']",valid
28,accompanied,"['<PAD>', 'i', 'the', 'whale']",valid
28,the,"['i', 'accompanied', 'whale', 'fishers']",valid
28,whale,"['accompanied', 'the', 'fishers', 'on']",valid
28,fishers,"['the', 'whale', 'on', 'several']",valid
28,on,"['whale', 'fishers', 'several', 'expeditions']",valid
28,several,"['fishers', 'on', 'expeditions', 'to']",valid
28,expeditions,"['on', 'several', 'to', 'the']",valid
28,to,"['several', 'expeditions', 'the', 'north']",valid
28,the,"['expeditions', 'to', 'north', 'sea']",valid
28,north,"['to', 'the', 'sea', 'i']",valid
28,sea,"['the', 'north', 'i', 'voluntarily']",valid
28,i,"['north', 'sea', 'voluntarily', 'endured']",valid
28,voluntarily,"['sea', 'i', 'endured', 'cold']",valid
28,endured,"['i', 'voluntarily', 'cold', 'famine']",valid
28,cold,"['voluntarily', 'endured', 'famine', 'thirst']",valid
28,famine,"['endured', 'cold', 'thirst', 'and']",valid
28,thirst,"['cold', 'famine', 'and', 'want']",valid
28,and,"['famine', 'thirst', 'want', 'of']",valid
28,want,"['thirst', 'and', 'of', 'sleep']",valid
28,of,"['and', 'want', 'sleep', 'i']",valid
28,sleep,"['want', 'of', 'i', 'often']",valid
28,i,"['of', 'sleep', 'often', 'worked']",valid
28,often,"['sleep', 'i', 'worked', 'harder']",valid
28,worked,"['i', 'often', 'harder', 'than']",valid
28,harder,"['often', 'worked', 'than', 'the']",valid
28,than,"['worked', 'harder', 'the', 'common']",valid
28,the,"['harder', 'than', 'common', 'sailors']",valid
28,common,"['than', 'the', 'sailors', 'during']",valid
28,sailors,"['the', 'common', 'during', 'the']",valid
28,during,"['common', 'sailors', 'the', 'day']",valid
28,the,"['sailors', 'during', 'day', 'and']",valid
28,day,"['during', 'the', 'and', 'devoted']",valid
28,and,"['the', 'day', 'devoted', 'my']",valid
28,devoted,"['day', 'and', 'my', 'nights']",valid
28,my,"['and', 'devoted', 'nights', 'to']",valid
28,nights,"['devoted', 'my', 'to', 'the']",valid
28,to,"['my', 'nights', 'the', 'study']",valid
28,the,"['nights', 'to', 'study', 'of']",valid
28,study,"['to', 'the', 'of', 'mathematics']",valid
28,of,"['the', 'study', 'mathematics', 'the']",valid
28,mathematics,"['study', 'of', 'the', 'theory']",valid
28,the,"['of', 'mathematics', 'theory', 'of']",valid
28,theory,"['mathematics', 'the', 'of', 'medicine']",valid
28,of,"['the', 'theory', 'medicine', 'and']",valid
28,medicine,"['theory', 'of', 'and', 'those']",valid
28,and,"['of', 'medicine', 'those', 'branches']",valid
28,those,"['medicine', 'and', 'branches', 'of']",valid
28,branches,"['and', 'those', 'of', 'physical']",valid
28,of,"['those', 'branches', 'physical', 'science']",valid
28,physical,"['branches', 'of', 'science', 'from']",valid
28,science,"['of', 'physical', 'from', 'which']",valid
28,from,"['physical', 'science', 'which', 'a']",valid
28,which,"['science', 'from', 'a', 'naval']",valid
28,a,"['from', 'which', 'naval', 'adventurer']",valid
28,naval,"['which', 'a', 'adventurer', 'might']",valid
28,adventurer,"['a', 'naval', 'might', 'derive']",valid
28,might,"['naval', 'adventurer', 'derive', 'the']",valid
28,derive,"['adventurer', 'might', 'the', 'greatest']",valid
28,the,"['might', 'derive', 'greatest', 'practical']",valid
28,greatest,"['derive', 'the', 'practical', 'advantage']",valid
28,practical,"['the', 'greatest', 'advantage', '<PAD>']",valid
28,advantage,"['greatest', 'practical', '<PAD>', '<PAD>']",valid
29,twice,"['<PAD>', '<PAD>', 'i', 'actually']",test
29,i,"['<PAD>', 'twice', 'actually', 'hired']",test
29,actually,"['twice', 'i', 'hired', 'myself']",test
29,hired,"['i', 'actually', 'myself', 'as']",test
29,myself,"['actually', 'hired', 'as', 'an']",test
29,as,"['hired', 'myself', 'an', 'under']",test
29,an,"['myself', 'as', 'under', 'mate']",test
29,under,"['as', 'an', 'mate', 'in']",test
29,mate,"['an', 'under', 'in', 'a']",test
29,in,"['under', 'mate', 'a', 'greenland']",test
29,a,"['mate', 'in', 'greenland', 'whaler']",test
29,greenland,"['in', 'a', 'whaler', 'and']",test
29,whaler,"['a', 'greenland', 'and', 'acquitted']",test
29,and,"['greenland', 'whaler', 'acquitted', 'myself']",test
29,acquitted,"['whaler', 'and', 'myself', 'to']",test
29,myself,"['and', 'acquitted', 'to', 'admiration']",test
29,to,"['acquitted', 'myself', 'admiration', '<PAD>']",test
29,admiration,"['myself', 'to', '<PAD>', '<PAD>']",test
30,i,"['<PAD>', '<PAD>', 'must', 'own']",train
30,must,"['<PAD>', 'i', 'own', 'i']",train
30,own,"['i', 'must', 'i', 'felt']",train
30,i,"['must', 'own', 'felt', 'a']",train
30,felt,"['own', 'i', 'a', 'little']",train
30,a,"['i', 'felt', 'little', 'proud']",train
30,little,"['felt', 'a', 'proud', 'when']",train
30,proud,"['a', 'little', 'when', 'my']",train
30,when,"['little', 'proud', 'my', 'captain']",train
30,my,"['proud', 'when', 'captain', 'offered']",train
30,captain,"['when', 'my', 'offered', 'me']",train
30,offered,"['my', 'captain', 'me', 'the']",train
30,me,"['captain', 'offered', 'the', 'second']",train
30,the,"['offered', 'me', 'second', 'dignity']",train
30,second,"['me', 'the', 'dignity', 'in']",train
30,dignity,"['the', 'second', 'in', 'the']",train
30,in,"['second', 'dignity', 'the', 'vessel']",train
30,the,"['dignity', 'in', 'vessel', 'and']",train
30,vessel,"['in', 'the', 'and', 'entreated']",train
30,and,"['the', 'vessel', 'entreated', 'me']",train
30,entreated,"['vessel', 'and', 'me', 'to']",train
30,me,"['and', 'entreated', 'to', 'remain']",train
30,to,"['entreated', 'me', 'remain', 'with']",train
30,remain,"['me', 'to', 'with', 'the']",train
30,with,"['to', 'remain', 'the', 'greatest']",train
30,the,"['remain', 'with', 'greatest', 'earnestness']",train
30,greatest,"['with', 'the', 'earnestness', 'so']",train
30,earnestness,"['the', 'greatest', 'so', 'valuable']",train
30,so,"['greatest', 'earnestness', 'valuable', 'did']",train
30,valuable,"['earnestness', 'so', 'did', 'he']",train
30,did,"['so', 'valuable', 'he', 'consider']",train
30,he,"['valuable', 'did', 'consider', 'my']",train
30,consider,"['did', 'he', 'my', 'services']",train
30,my,"['he', 'consider', 'services', '<PAD>']",train
30,services,"['consider', 'my', '<PAD>', '<PAD>']",train
31,and,"['<PAD>', '<PAD>', 'now', 'dear']",train
31,now,"['<PAD>', 'and', 'dear', 'margaret']",train
31,dear,"['and', 'now', 'margaret', 'do']",train
31,margaret,"['now', 'dear', 'do', 'i']",train
31,do,"['dear', 'margaret', 'i', 'not']",train
31,i,"['margaret', 'do', 'not', 'deserve']",train
31,not,"['do', 'i', 'deserve', 'to']",train
31,deserve,"['i', 'not', 'to', 'accomplish']",train
31,to,"['not', 'deserve', 'accomplish', 'some']",train
31,accomplish,"['deserve', 'to', 'some', 'great']",train
31,some,"['to', 'accomplish', 'great', 'purpose']",train
31,great,"['accomplish', 'some', 'purpose', '<PAD>']",train
